Shop_ID,Shop_Name,Region,Province,District_Anchor,Shop_Lat,Shop_Lon,Visit_Status,Checkin_Time,User_Lat,User_Lon,Distance_m,Remark
S01866,แสงทอง ค้าวัสดุ,Isan,Ubon Ratchathani,Mueang,15.315253,104.826347,Checked-in,2025-12-06 12:55:05,15.31527,104.82609,27.0,Normal
S01867,เพิ่มพูน ค้าวัสดุ,Isan,Ubon Ratchathani,Mueang,15.226064,104.853223,Checked-in,2025-12-05 15:13:07,15.226326,104.853321,30.0,Normal
S01868,มั่นคง ค้าวัสดุ,North,Chiang Mai,Mueang,18.854596,98.938138,Checked-in,2025-12-07 15:20:18,18.854559,98.938046,10.0,Normal
S01869,ท็อป อิเล็คทริค,North,Lampang,Mueang,18.239061,99.56118,Checked-in,2025-12-05 13:49:14,18.239123,99.560943,25.0,Normal
S01870,ท็อป พานิช,South,Nakhon Si Thammarat,Thung Song,8.21915,99.640389,Missed,,,,,-
S01871,สมชาย พานิช,Isan,Udon Thani,Mueang,17.487929,102.755325,Missed,,,,,-
S01872,เจริญ มาร์เก็ต,East,Chon Buri,Mueang,13.287193,101.005925,Checked-in,2025-12-01 10:19:42,13.287171,101.005694,25.0,Normal
S01873,ไทย โอสถ,East,Chachoengsao,Mueang,13.671998,101.098229,Checked-in,2025-12-04 10:54:57,13.67215,101.098458,30.0,Normal
S01874,ท็อป มาร์เก็ต,Bangkok-Metro,Nonthaburi,Mueang,13.851191,100.488736,Checked-in,2025-12-03 14:33:29,13.851012,100.488773,20.0,Normal
S01875,โชคดี อิเล็คทริค,Bangkok-Metro,Bangkok,Pathum Wan,13.731239,100.513561,Missed,,,,,-
S01876,สยาม โอสถ,East,Chon Buri,Mueang,13.429618,100.970946,Checked-in,2025-12-03 17:59:46,13.429837,100.970877,25.0,Normal
S01877,รุ่งโรจน์ การเกษตร,Bangkok-Metro,Pathum Thani,Rangsit,13.989852,100.607869,Checked-in,2025-12-09 15:43:40,13.989745,100.607859,11.0,Normal
S01878,บิ๊ก ค้าวัสดุ,North,Lampang,Mueang,18.295289,99.439831,Checked-in,2025-12-05 11:01:27,18.295344,99.439824,6.0,Normal
S01879,ทวีทรัพย์ มาร์เก็ต,Central & West,Prachuap Khiri Khan,Hua Hin,12.58096,99.975637,Checked-in,2025-12-01 15:55:35,12.580913,99.97564,5.0,Normal
S01880,รุ่งโรจน์ การเกษตร,Isan,Nakhon Ratchasima,Phimai,15.158833,102.520244,Checked-in,2025-12-01 10:56:34,15.158652,102.519954,37.0,Normal
S01881,แสงทอง ค้าวัสดุ,Isan,Buriram,Mueang,15.054864,103.121416,Missed,,,,,-
S01882,ไทย อิเล็คทริค,East,Chon Buri,Pattaya,12.862604,100.797621,Missed,,,,,-
S01883,ท็อป เทรดดิ้ง,Bangkok-Metro,Bangkok,Bang Na,13.645272,100.578849,Checked-in,2025-12-05 08:16:36,13.645437,100.57896,21.0,Normal
S01884,สมชาย อิเล็คทริค,Bangkok-Metro,Bangkok,Min Buri,13.784172,100.723568,Checked-in,2025-12-05 14:32:33,13.784297,100.723459,18.0,Normal
S01885,สยาม อิเล็คทริค,Isan,Ubon Ratchathani,Warin Chamrap,15.26433,104.944371,Missed,,,,,-
S01886,รุ่งโรจน์ โอสถ,Central & West,Saraburi,Mueang,14.55051,100.932571,Missed,,,,,-
S01887,ไทย มาร์เก็ต,Central & West,Ratchaburi,Mueang,13.456307,99.781833,Checked-in,2025-12-04 09:43:56,13.456606,99.781744,34.0,Normal
S01888,สมชาย พานิช,Isan,Nakhon Ratchasima,Phimai,15.157844,102.456282,Missed,,,,,-
S01889,รุ่งโรจน์ พานิช,Bangkok-Metro,Nonthaburi,Bang Yai,13.860005,100.365743,Checked-in,2025-12-07 11:49:39,13.860088,100.365953,24.0,Normal
S01890,เพิ่มพูน ค้าวัสดุ,Bangkok-Metro,Nonthaburi,Mueang,13.850981,100.519422,Missed,,,,,-
S01891,เพิ่มพูน เทรดดิ้ง,Bangkok-Metro,Pathum Thani,Rangsit,14.010607,100.589366,Missed,,,,,-
S01892,โชคดี คาเฟ่,East,Chon Buri,Mueang,13.360102,101.00875,Missed,,,,,-
S01893,ท็อป เบเกอรี่,Bangkok-Metro,Samut Prakan,Bang Phli,13.633514,100.725356,Checked-in,2025-12-01 16:53:41,13.633508,100.725163,20.0,Normal
S01894,รุ่งโรจน์ คาเฟ่,Central & West,Prachuap Khiri Khan,Hua Hin,12.639478,100.015678,Missed,,,,,-
S01895,โชคดี พานิช,North,Chiang Mai,Fang,19.869376,99.264094,Checked-in,2025-12-04 10:42:47,19.869097,99.264056,31.0,Normal
S01896,ไทย ค้าวัสดุ,Central & West,Kanchanaburi,Mueang,14.028549,99.498672,Missed,,,,,-
S01897,สยาม อิเล็คทริค,Bangkok-Metro,Nonthaburi,Bang Yai,13.844122,100.351772,Checked-in,2025-12-04 08:25:59,13.844348,100.351488,39.0,Normal
S01898,ไทย มาร์เก็ต,Isan,Nakhon Ratchasima,Phimai,15.20097,102.546811,Checked-in,2025-12-06 11:27:29,15.200982,102.546892,8.0,Normal
S01899,เพิ่มพูน เบเกอรี่,Isan,Udon Thani,Mueang,17.378607,102.843583,Missed,,,,,-
S01900,บิ๊ก พานิช,Central & West,Prachuap Khiri Khan,Hua Hin,12.557476,99.932224,Checked-in,2025-12-01 14:20:50,12.557345,99.932391,23.0,Normal
S01901,แสงทอง เทรดดิ้ง,East,Rayong,Mueang,12.625412,101.235929,Checked-in,2025-12-07 14:46:39,12.625173,101.236166,36.0,Normal
S01902,ไทย ค้าวัสดุ,Central & West,Saraburi,Mueang,14.594443,100.833685,Checked-in,2025-12-09 10:47:57,14.594492,100.833439,26.0,Normal
S01903,รุ่งโรจน์ เบเกอรี่,South,Surat Thani,Koh Samui,9.434229,100.061421,Missed,,,,,-
S01904,มั่นคง โอสถ,Bangkok-Metro,Nonthaburi,Mueang,13.856714,100.512477,Checked-in,2025-12-04 08:44:42,13.856636,100.512682,23.0,Normal
S01905,มั่นคง อิเล็คทริค,South,Phuket,Mueang,7.939561,98.335675,Checked-in,2025-12-05 11:12:59,7.939327,98.335483,33.0,Normal
S01906,ทวีทรัพย์ พานิช,East,Rayong,Pluak Daeng,12.991075,101.221628,Checked-in,2025-12-04 08:36:56,12.991297,101.221654,24.0,Normal
S01907,เจริญ ค้าวัสดุ,Bangkok-Metro,Nonthaburi,Mueang,13.876703,100.529073,Missed,,,,,-
S01908,รุ่งโรจน์ โอสถ,Bangkok-Metro,Samut Prakan,Mueang,13.603096,100.577951,Checked-in,2025-12-05 12:06:09,13.602989,100.577777,22.0,Normal
S01909,ไทย คาเฟ่,Bangkok-Metro,Pathum Thani,Rangsit,13.983074,100.603608,Checked-in,2025-12-01 13:12:46,13.983093,100.603689,8.0,Normal
S01910,ไทย โอสถ,East,Rayong,Mueang,12.722397,101.236848,Checked-in,2025-12-02 13:15:54,12.722644,101.237122,40.0,Normal
S01911,ไทย พานิช,Bangkok-Metro,Samut Prakan,Bang Phli,13.600932,100.695624,Checked-in,2025-12-02 09:52:19,13.60107,100.69584,27.0,Normal
S01912,รุ่งโรจน์ การเกษตร,Isan,Udon Thani,Mueang,17.350686,102.832942,Checked-in,2025-12-06 09:29:41,17.350946,102.833112,34.0,Normal
S01913,เจริญ โอสถ,Bangkok-Metro,Pathum Thani,Rangsit,14.001385,100.62653,Checked-in,2025-12-01 09:04:13,14.00128,100.626609,14.0,Normal
S01914,สมชาย พานิช,Central & West,Ratchaburi,Mueang,13.556258,99.818231,Checked-in,2025-12-01 11:26:43,13.55624,99.818529,32.0,Normal
S01915,รุ่งโรจน์ อิเล็คทริค,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.924543,100.713281,Missed,,,,,-
S01916,มั่นคง การเกษตร,Bangkok-Metro,Bangkok,Chatuchak,13.77935,100.559172,Checked-in,2025-12-01 15:09:00,13.779586,100.559213,26.0,Normal
S01917,บิ๊ก เทรดดิ้ง,East,Chon Buri,Pattaya,12.975839,100.883809,Checked-in,2025-12-08 17:04:47,12.976043,100.884037,33.0,Normal
S01918,มั่นคง คาเฟ่,Isan,Nakhon Ratchasima,Phimai,15.20966,102.475098,Checked-in,2025-12-05 13:11:59,15.209843,102.475271,27.0,Normal
S01919,โชคดี โอสถ,Bangkok-Metro,Bangkok,Chatuchak,13.785732,100.550847,Checked-in,2025-12-04 13:01:07,13.785766,100.551047,21.0,Normal
S01920,บิ๊ก คาเฟ่,North,Chiang Rai,Mae Sai,20.427333,99.811228,Checked-in,2025-12-09 11:28:43,20.427328,99.810942,29.0,Normal
S01921,แสงทอง เบเกอรี่,Isan,Nakhon Ratchasima,Pak Chong,14.671126,101.404288,Checked-in,2025-12-08 14:30:08,14.671082,101.404221,8.0,Normal
S01922,ท็อป อิเล็คทริค,Bangkok-Metro,Nonthaburi,Bang Yai,13.849006,100.353186,Checked-in,2025-12-07 16:50:59,13.849291,100.353275,33.0,Normal
S01923,มั่นคง ค้าวัสดุ,Bangkok-Metro,Samut Prakan,Bang Phli,13.630706,100.714946,Checked-in,2025-12-02 09:18:15,13.596207,100.738474,4602.0,Suspicious (>500m)
S01924,ท็อป ค้าวัสดุ,North,Phitsanulok,Mueang,16.872754,100.207299,Checked-in,2025-12-07 10:49:11,16.872803,100.207175,14.0,Normal
S01925,ทวีทรัพย์ การเกษตร,East,Chon Buri,Mueang,13.421759,100.982424,Checked-in,2025-12-05 17:27:49,13.421873,100.982199,27.0,Normal
S01926,มั่นคง อิเล็คทริค,South,Surat Thani,Koh Samui,9.584106,100.07763,Checked-in,2025-12-09 10:24:01,9.583876,100.077736,28.0,Normal
S01927,สมชาย การเกษตร,South,Phuket,Mueang,7.889301,98.351922,Checked-in,2025-12-04 12:06:39,7.889339,98.351975,7.0,Normal
S01928,บิ๊ก ค้าวัสดุ,Bangkok-Metro,Bangkok,Min Buri,13.801222,100.73667,Checked-in,2025-12-04 15:59:20,13.80112,100.736939,31.0,Normal
S01929,เพิ่มพูน เบเกอรี่,East,Chon Buri,Pattaya,12.978102,100.875203,Missed,,,,,-
S01930,ท็อป โอสถ,Bangkok-Metro,Nonthaburi,Bang Yai,13.861291,100.350414,Checked-in,2025-12-09 08:45:10,13.904102,100.308405,6574.0,Suspicious (>500m)
S01931,ไทย โอสถ,Bangkok-Metro,Bangkok,Pathum Wan,13.758066,100.525938,Checked-in,2025-12-08 17:18:54,13.758351,100.526006,32.0,Normal
S01932,โชคดี เทรดดิ้ง,Central & West,Kanchanaburi,Mueang,14.0911,99.487678,Checked-in,2025-12-04 08:01:55,14.091206,99.487633,12.0,Normal
S01933,ท็อป สโตร์,East,Chon Buri,Mueang,13.344369,101.045055,Checked-in,2025-12-09 13:57:24,13.344645,101.045239,36.0,Normal
S01934,สมชาย ค้าวัสดุ,East,Rayong,Mueang,12.712941,101.259171,Checked-in,2025-12-04 10:20:29,12.713159,101.258921,36.0,Normal
S01935,ท็อป คาเฟ่,South,Phuket,Mueang,7.901144,98.39892,Missed,,,,,-
S01936,ท็อป เทรดดิ้ง,Central & West,Ratchaburi,Mueang,13.56866,99.804521,Missed,,,,,-
S01937,แสงทอง สโตร์,South,Nakhon Si Thammarat,Thung Song,8.162895,99.75386,Checked-in,2025-12-02 08:26:48,8.162857,99.753769,10.0,Normal
S01938,แสงทอง การเกษตร,Bangkok-Metro,Pathum Thani,Rangsit,14.013954,100.603764,Checked-in,2025-12-06 10:57:20,14.013947,100.603857,10.0,Normal
S01939,รุ่งโรจน์ สโตร์,Isan,Udon Thani,Mueang,17.456873,102.755736,Missed,,,,,-
S01940,บิ๊ก สโตร์,North,Lampang,Mueang,18.350185,99.510741,Missed,,,,,-
S01941,สมชาย อิเล็คทริค,South,Songkhla,Hat Yai,7.02243,100.402349,Checked-in,2025-12-06 14:33:42,7.022332,100.402537,23.0,Normal
S01942,ท็อป มาร์เก็ต,Bangkok-Metro,Bangkok,Min Buri,13.81382,100.737882,Checked-in,2025-12-01 14:23:15,13.813913,100.737962,13.0,Normal
S01943,เพิ่มพูน เทรดดิ้ง,Bangkok-Metro,Samut Prakan,Bang Phli,13.62862,100.703131,Checked-in,2025-12-05 10:33:24,13.628609,100.703259,13.0,Normal
S01944,เพิ่มพูน คาเฟ่,South,Songkhla,Hat Yai,7.017786,100.531685,Checked-in,2025-12-08 15:03:40,7.018035,100.531938,39.0,Normal
S01945,สมชาย การเกษตร,Bangkok-Metro,Nonthaburi,Bang Yai,13.846241,100.36991,Missed,,,,,-
S01946,ไทย ค้าวัสดุ,North,Phitsanulok,Mueang,16.771971,100.341455,Missed,,,,,-
S01947,ไทย เบเกอรี่,North,Chiang Mai,Fang,19.854625,99.206547,Missed,,,,,-
S01948,โชคดี สโตร์,Bangkok-Metro,Bangkok,Bang Khae,13.712636,100.378968,Checked-in,2025-12-08 15:06:07,13.712523,100.379183,26.0,Normal
S01949,เจริญ โอสถ,North,Lampang,Mueang,18.304568,99.495843,Missed,,,,,-
S01950,มั่นคง พานิช,North,Chiang Rai,Mueang,19.858281,99.752945,Missed,,,,,-
S01951,ท็อป พานิช,South,Phuket,Mueang,7.93626,98.450972,Checked-in,2025-12-06 14:44:27,7.936181,98.451133,19.0,Normal
S01952,เจริญ มาร์เก็ต,South,Surat Thani,Koh Samui,9.475617,99.993219,Missed,,,,,-
S01953,สมชาย คาเฟ่,Bangkok-Metro,Bangkok,Bang Na,13.653836,100.617989,Missed,,,,,-
S01954,สยาม คาเฟ่,Bangkok-Metro,Pathum Thani,Rangsit,13.983978,100.632674,Checked-in,2025-12-02 16:42:54,13.983966,100.632915,26.0,Normal
S01955,ไทย คาเฟ่,North,Chiang Rai,Mueang,19.961427,99.764921,Missed,,,,,-
S01956,สยาม เบเกอรี่,Bangkok-Metro,Samut Prakan,Mueang,13.615753,100.620265,Checked-in,2025-12-03 14:42:38,13.649788,100.625729,3830.0,Suspicious (>500m)
S01957,รุ่งโรจน์ เทรดดิ้ง,Isan,Khon Kaen,Mueang,16.480748,102.793075,Checked-in,2025-12-06 17:17:45,16.480586,102.792821,32.0,Normal
S01958,บิ๊ก โอสถ,Isan,Udon Thani,Mueang,17.377809,102.788476,Checked-in,2025-12-07 16:43:43,17.377959,102.788202,33.0,Normal
S01959,สยาม อิเล็คทริค,North,Lampang,Mueang,18.293067,99.44234,Checked-in,2025-12-07 16:53:49,18.293018,99.442301,6.0,Normal
S01960,ท็อป พานิช,Isan,Khon Kaen,Mueang,16.484066,102.895038,Checked-in,2025-12-09 09:33:06,16.48406,102.894747,30.0,Normal
S01961,ไทย สโตร์,Bangkok-Metro,Nonthaburi,Bang Yai,13.8216,100.346663,Checked-in,2025-12-01 16:49:03,13.821353,100.346827,32.0,Normal
S01962,เพิ่มพูน โอสถ,Central & West,Ratchaburi,Mueang,13.55335,99.770259,Missed,,,,,-
S01963,เพิ่มพูน เบเกอรี่,Isan,Ubon Ratchathani,Warin Chamrap,15.230013,104.953208,Checked-in,2025-12-09 11:53:23,15.229766,104.953074,31.0,Normal
S01964,ทวีทรัพย์ เทรดดิ้ง,Isan,Nakhon Ratchasima,Pak Chong,14.758688,101.455083,Checked-in,2025-12-01 08:24:47,14.758583,101.455074,11.0,Normal
S01965,มั่นคง เทรดดิ้ง,Bangkok-Metro,Pathum Thani,Rangsit,13.987908,100.626456,Checked-in,2025-12-09 14:04:52,13.988161,100.626354,30.0,Normal
S01966,มั่นคง ค้าวัสดุ,Central & West,Ayutthaya,Mueang,14.309048,100.585237,Checked-in,2025-12-02 15:41:48,14.32743,100.611979,3532.0,Suspicious (>500m)
S01967,มั่นคง คาเฟ่,Central & West,Kanchanaburi,Mueang,13.984056,99.60775,Checked-in,2025-12-01 08:02:06,13.983949,99.607571,22.0,Normal
S01968,แสงทอง พานิช,South,Phuket,Mueang,7.926396,98.437908,Checked-in,2025-12-05 17:14:30,7.926184,98.438141,34.0,Normal
S01969,ท็อป เบเกอรี่,Isan,Khon Kaen,Chum Phae,16.596715,102.088997,Missed,,,,,-
S01970,สมชาย มาร์เก็ต,Isan,Buriram,Mueang,14.950461,103.169624,Checked-in,2025-12-06 14:38:21,14.95043,103.16986,25.0,Normal
S01971,สยาม พานิช,East,Chachoengsao,Mueang,13.628229,101.028754,Missed,,,,,-
S01972,สมชาย ค้าวัสดุ,East,Rayong,Pluak Daeng,12.897296,101.168691,Missed,,,,,-
S01973,สยาม เทรดดิ้ง,South,Nakhon Si Thammarat,Thung Song,8.123123,99.640081,Missed,,,,,-
S01974,ทวีทรัพย์ เบเกอรี่,Bangkok-Metro,Pathum Thani,Rangsit,13.987757,100.617689,Checked-in,2025-12-09 08:39:48,13.987941,100.617687,20.0,Normal
S01975,สยาม การเกษตร,Isan,Buriram,Mueang,14.988414,103.140233,Checked-in,2025-12-04 14:57:08,14.988216,103.140416,29.0,Normal
S01976,สยาม คาเฟ่,North,Chiang Rai,Mae Sai,20.391673,99.869206,Missed,,,,,-
S01977,โชคดี พานิช,Bangkok-Metro,Nonthaburi,Mueang,13.861305,100.529535,Checked-in,2025-12-02 10:15:01,13.861011,100.529737,39.0,Normal
S01978,ท็อป พานิช,Bangkok-Metro,Pathum Thani,Rangsit,13.997563,100.621528,Checked-in,2025-12-07 09:19:40,13.997638,100.621404,15.0,Normal
S01979,โชคดี เบเกอรี่,East,Chachoengsao,Mueang,13.721366,101.108026,Checked-in,2025-12-03 14:01:33,13.721208,101.108264,31.0,Normal
S01980,มั่นคง อิเล็คทริค,Bangkok-Metro,Nonthaburi,Mueang,13.889809,100.534996,Checked-in,2025-12-09 11:02:58,13.890093,100.534759,40.0,Normal
S01981,เพิ่มพูน ค้าวัสดุ,Bangkok-Metro,Samut Prakan,Bang Phli,13.61722,100.729069,Missed,,,,,-
S01982,เจริญ โอสถ,South,Phuket,Mueang,7.93378,98.434646,Checked-in,2025-12-09 16:01:50,7.933485,98.434393,43.0,Normal
S01983,สมชาย ค้าวัสดุ,Bangkok-Metro,Bangkok,Bang Khae,13.70076,100.386732,Checked-in,2025-12-07 11:57:54,13.700729,100.386586,16.0,Normal
S01984,เจริญ โอสถ,Isan,Ubon Ratchathani,Warin Chamrap,15.198988,104.814222,Checked-in,2025-12-05 13:53:09,15.198996,104.814105,12.0,Normal
S01985,ท็อป พานิช,North,Chiang Rai,Mae Sai,20.472878,99.853195,Checked-in,2025-12-03 09:32:57,20.473098,99.85314,25.0,Normal
S01986,เจริญ คาเฟ่,Isan,Nakhon Ratchasima,Pak Chong,14.630099,101.428902,Checked-in,2025-12-04 08:12:17,14.630339,101.42862,40.0,Normal
S01987,ท็อป พานิช,Bangkok-Metro,Bangkok,Bang Khae,13.692534,100.422163,Checked-in,2025-12-03 08:35:10,13.692704,100.421882,35.0,Normal
S01988,โชคดี โอสถ,South,Songkhla,Hat Yai,6.974177,100.399546,Checked-in,2025-12-09 09:02:45,7.023556,100.365693,6641.0,Suspicious (>500m)
S01989,บิ๊ก การเกษตร,Bangkok-Metro,Samut Prakan,Mueang,13.57642,100.616386,Missed,,,,,-
S01990,ทวีทรัพย์ การเกษตร,North,Nakhon Sawan,Mueang,15.723442,100.109659,Checked-in,2025-12-08 12:14:31,15.751237,100.089692,3757.0,Suspicious (>500m)
S01991,ไทย โอสถ,Isan,Nakhon Ratchasima,Mueang (Korat),14.979867,102.082468,Checked-in,2025-12-02 15:37:27,14.979697,102.0823,26.0,Normal
S01992,รุ่งโรจน์ ค้าวัสดุ,South,Surat Thani,Koh Samui,9.534187,100.045927,Checked-in,2025-12-01 10:28:21,9.495313,100.075911,5431.0,Suspicious (>500m)
S01993,เพิ่มพูน เทรดดิ้ง,Bangkok-Metro,Bangkok,Bang Na,13.677773,100.577084,Missed,,,,,-
S01994,สมชาย โอสถ,Central & West,Saraburi,Mueang,14.543289,100.877338,Checked-in,2025-12-07 17:30:06,14.543007,100.877318,31.0,Normal
S01995,แสงทอง เทรดดิ้ง,Bangkok-Metro,Nonthaburi,Bang Yai,13.857467,100.383027,Checked-in,2025-12-02 08:47:17,13.857764,100.382732,45.0,Normal
S01996,ทวีทรัพย์ พานิช,South,Nakhon Si Thammarat,Mueang,8.47391,99.99088,Missed,,,,,-
S01997,ทวีทรัพย์ เทรดดิ้ง,North,Chiang Mai,Hang Dong,18.675535,98.978338,Checked-in,2025-12-05 09:25:19,18.675237,98.978324,33.0,Normal
